modelo,threshold,precision,recall,f1,cost_q,alertas_por_100k
A_V4,0.00012566619955781366,0.03597501317076842,1.0,0.06945150744642209,2305620.0,100000.0
A_V4,0.00020445714304768406,0.03609454051196859,1.0,0.06967422199548137,2297700.0,99668.84925114774
A_V4,0.00023298735235502673,0.03621486476248201,1.0,0.06989836952548073,2289780.0,99337.69850229548
A_V4,0.00026230510021766333,0.03633599391866211,1.0,0.07012396391109808,2281860.0,99006.54775344321
A_V4,0.0002624639462302833,0.03633875627185647,1.0,0.07012910798122066,2281680.0,98999.02160006021
A_V4,0.0002846549801779073,0.036457936084204105,1.0,0.07035101920671132,2273940.0,98675.39700459095
A_V4,0.00029412878951421323,0.03652200488997555,1.0,0.0704702933805101,2269800.0,98502.29547678182
A_V4,0.00030540112509793013,0.03658069947195225,1.0,0.0705795496493171,2266020.0,98344.24625573869
A_V4,0.00032179809390958566,0.03670429240574368,1.0,0.07080956966150655,2258100.0,98013.09550688643
A_V4,0.0003219272796337075,0.036707111042850564,1.0,0.07081481481481483,2257920.0,98005.56935350342
A_V4,0.00033978052384754637,0.036828723322289855,1.0,0.07104109385449951,2250180.0,97681.94475803417
A_V4,0.00034869598879772783,0.036894103118246376,1.0,0.07116272145302963,2246040.0,97508.84323022503
A_V4,0.00035692054160551764,0.03695400077309625,1.0,0.07127413703123835,2242260.0,97350.7940091819
A_V4,0.00037347878330908335,0.03708013342642153,1.0,0.07150871418954297,2234340.0,97019.64326032964
A_V4,0.0003735386017638606,0.03708013342642153,1.0,0.07150871418954297,2234340.0,97019.64326032964
A_V4,0.00039098829866759233,0.03712929088503152,0.997907949790795,0.07159474671669792,2230800.0,96688.49251147738
A_V4,0.00039846486011190256,0.037192982456140354,0.997907949790795,0.07171314741035857,2226840.0,96522.91713705126
A_V4,0.0004073654681493889,0.03725689291572288,0.997907949790795,0.0718319403659363,2222880.0,96357.34176262513
A_V4,0.00042112279775978495,0.037385375029391016,0.997907949790795,0.07207071088615244,2214960.0,96026.19101377287
A_V4,0.00042119675057667827,0.037385375029391016,0.997907949790795,0.07207071088615244,2214960.0,96026.19101377287
A_V4,0.00044362207423880745,0.037514746362563904,0.997907949790795,0.07231107405442282,2207040.0,95695.0402649206
A_V4,0.00045243549434653853,0.03757976837627038,0.997907949790795,0.07243185786956191,2203080.0,95529.46489049446
A_V4,0.00046180066913656663,0.037645016178675716,0.997907949790795,0.07255304585900069,2199120.0,95363.88951606833
A_V4,0.0004763859095907592,0.03777320240734875,0.997907949790795,0.07279108805127422,2191380.0,95040.26492059909
A_V4,0.00047644837212660896,0.037776193870277974,0.997907949790795,0.07279664250286148,2191200.0,95032.73876721607
A_V4,0.0004966956250550687,0.037908288961296985,0.997907949790795,0.0730418804073195,2183280.0,94701.58801836381
A_V4,0.00050136354318406,0.03797166056360452,0.997907949790795,0.073159509202454,2179500.0,94543.5387973207
A_V4,0.0005084691427581958,0.038041311109338866,0.997907949790795,0.07328877621571792,2175360.0,94370.43726951156
A_V4,0.00052315961497376,0.038172215108834825,0.997907949790795,0.07353167874209958,2167620.0,94046.8126740423
A_V4,0.0005238368691397416,0.03817527010804322,0.997907949790795,0.07353734679719418,2167440.0,94039.2865206593
A_V4,0.0005361668740632067,0.03831017588948679,0.997907949790795,0.0737876092505221,2159520.0,93708.13577180704
A_V4,0.000541312156880225,0.03837489943684634,0.997907949790795,0.07390765416795786,2155740.0,93550.0865507639
A_V4,0.0005497803172101163,0.038446038526638186,0.997907949790795,0.0740395809080326,2151600.0,93376.98502295477
A_V4,0.0005677219613620156,0.038495754144763444,0.99581589958159,0.0741259830257728,2148420.0,93060.88658086852
A_V4,0.0005682919277772054,0.03850198171964733,0.99581589958159,0.07413752822988864,2148060.0,93045.8342741025
A_V4,0.0005875875791787386,0.038639499959412286,0.99581589958159,0.07439243572712355,2140140.0,92714.68352525024
A_V4,0.0005930645445432717,0.03870233352305066,0.99581589958159,0.0745088831494091,2136540.0,92564.16045759013
A_V4,0.0006008112992471454,0.03877800407331976,0.99581589958159,0.07464910217203796,2132220.0,92383.53277639799
A_V4,0.0006172411033462512,0.038911141992969835,0.99581589958159,0.074895759578318,2124660.0,92067.43433431174
A_V4,0.0006186386158996047,0.03891750470116916,0.99581589958159,0.07490754583366119,2124300.0,92052.38202754573
A_V4,0.0006329858030940281,0.039058012636415854,0.99581589958159,0.07516778523489932,2116380.0,91721.23127869346
A_V4,0.000643264295536948,0.039122215829703294,0.99581589958159,0.0752866745749308,2112780.0,91570.70821103334
A_V4,0.0006502088286142325,0.03919953882895495,0.99581589958159,0.07542983915696062,2108460.0,91390.0805298412
A_V4,0.0006672430828450332,0.03933559209982646,0.99581589958159,0.0756816917084029,2100900.0,91073.98208775495
A_V4,0.0006678946480079872,0.039342094387965945,0.99581589958159,0.07569372664387373,2100540.0,91058.92978098894
A_V4,0.0006834404050414634,0.03948569058481958,0.99581589958159,0.07595946700710125,2092620.0,90727.77903213668
A_V4,0.000693245245172755,0.03954802259887006,0.99581589958159,0.0760747962282244,2089200.0,90584.78211785956
A_V4,0.0007034157599129904,0.03963033885604862,0.99581589958159,0.07622707983025062,2084700.0,90396.62828328442
A_V4,0.0007170548566624525,0.03976608187134503,0.99581589958159,0.07647814910025708,2077320.0,90088.05599458117
